space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,quote_volume
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T08:00:00Z,venue:binance,8.335,8.4,8.332,8.381,110236.39,922422.80831
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T09:00:00Z,venue:binance,8.38,8.437,8.366,8.371,89016.69,747765.91449
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T10:00:00Z,venue:binance,8.37,8.386,8.329,8.332,269935.88,2255892.31254
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T11:00:00Z,venue:binance,8.332,8.432,8.328,8.423,109853.06,918668.26015
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T12:00:00Z,venue:binance,8.424,8.575,8.402,8.575,209498.4,1777029.23602
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T13:00:00Z,venue:binance,8.575,8.633,8.484,8.511,246262.67,2112930.66145
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T14:00:00Z,venue:binance,8.512,8.561,8.491,8.559,106716.86,910764.4097
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T15:00:00Z,venue:binance,8.559,8.615,8.538,8.552,93598.05,801925.45999
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T16:00:00Z,venue:binance,8.554,8.559,8.424,8.481,99546.18,844451.56076
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T17:00:00Z,venue:binance,8.48,8.57,8.479,8.546,66746.87,568920.543
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T18:00:00Z,venue:binance,8.546,8.564,8.495,8.504,63184.29,539485.90285
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T19:00:00Z,venue:binance,8.505,8.529,8.488,8.503,41914.45,356755.7545
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T20:00:00Z,venue:binance,8.504,8.541,8.492,8.515,37429.61,318817.7327
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T21:00:00Z,venue:binance,8.514,8.543,8.504,8.543,42615.06,363239.18758
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T22:00:00Z,venue:binance,8.543,8.58,8.524,8.548,48199.3,412554.41288
crypto_market,spot_kline_1h,LINK-USDT,1H,2026-07-15T23:00:00Z,venue:binance,8.549,8.566,8.521,8.539,31579.6,269884.94847
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T00:00:00Z,venue:binance,77.87,77.92,77.47,77.66,47671.994,3703198.67443
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T01:00:00Z,venue:binance,77.67,77.82,77.28,77.44,61605.767,4777420.9239
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T02:00:00Z,venue:binance,77.43,77.59,77.03,77.29,74804.377,5777535.76708
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T03:00:00Z,venue:binance,77.3,77.9,77.23,77.78,47465.878,3681215.37024
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T04:00:00Z,venue:binance,77.78,78.18,77.54,78.02,55833.135,4350292.94786
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T05:00:00Z,venue:binance,78.02,78.33,77.65,78.26,75424.953,5881126.46819
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T06:00:00Z,venue:binance,78.26,78.7,77.94,77.94,167363.776,13113816.53843
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T07:00:00Z,venue:binance,77.95,78.01,77.4,77.42,54867.198,4263011.15804
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T08:00:00Z,venue:binance,77.42,77.62,77.23,77.58,62008.649,4801451.62373
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T09:00:00Z,venue:binance,77.57,77.91,77.43,77.49,38046.609,2955366.03674
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T10:00:00Z,venue:binance,77.49,77.71,77.23,77.37,49120.592,3802778.61084
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T11:00:00Z,venue:binance,77.37,77.53,77.34,77.52,37779.813,2925664.28005
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T12:00:00Z,venue:binance,77.53,78.31,77.26,78.28,125652.339,9779722.38428
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T13:00:00Z,venue:binance,78.28,79.04,77.71,78.11,253391.641,19908696.9761
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T14:00:00Z,venue:binance,78.11,78.39,77.78,78.22,98123.199,7663981.32707
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T15:00:00Z,venue:binance,78.22,78.25,77.76,78.07,100345.689,7834078.33155
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T16:00:00Z,venue:binance,78.06,78.12,77.07,77.63,115744.444,8976108.4489
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T17:00:00Z,venue:binance,77.63,78.05,77.5,77.82,63500.613,4936894.25757
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T18:00:00Z,venue:binance,77.82,78.09,77.51,77.58,47315.924,3685238.79569
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T19:00:00Z,venue:binance,77.59,77.69,76.94,77.18,82691.575,6389189.83294
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T20:00:00Z,venue:binance,77.18,77.54,77.1,77.38,30726.918,2376256.86458
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T21:00:00Z,venue:binance,77.38,77.52,77.24,77.41,32917.941,2546688.59475
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T22:00:00Z,venue:binance,77.41,77.74,77.3,77.48,36814.471,2854577.71599
crypto_market,spot_kline_1h,SOL-USDT,1H,2026-07-15T23:00:00Z,venue:binance,77.48,77.61,77.21,77.29,30174.093,2335550.61066
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T00:00:00Z,venue:binance,1.1118,1.1123,1.1066,1.1082,2680522.1,2972532.1949
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T01:00:00Z,venue:binance,1.1083,1.1085,1.1022,1.1033,2255574.2,2494096.25298
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T02:00:00Z,venue:binance,1.1033,1.1042,1.099,1.0996,1261096.9,1388084.40378
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T03:00:00Z,venue:binance,1.0995,1.1052,1.0994,1.1042,2331554.4,2569158.57232
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T04:00:00Z,venue:binance,1.1042,1.1065,1.1013,1.1033,1539023.8,1699626.83984
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T05:00:00Z,venue:binance,1.1034,1.1071,1.0997,1.1066,999095.6,1101451.62686
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T06:00:00Z,venue:binance,1.1067,1.1139,1.1058,1.1074,3389080.0,3764098.0108
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T07:00:00Z,venue:binance,1.1074,1.1081,1.1018,1.1038,1831323.7,2022880.18012
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T08:00:00Z,venue:binance,1.1039,1.109,1.1032,1.1079,1439883.6,1593085.70232
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T09:00:00Z,venue:binance,1.108,1.1125,1.1077,1.1088,1833320.6,2035678.42557
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T10:00:00Z,venue:binance,1.1087,1.11,1.1061,1.1084,1598090.4,1771126.62335
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T11:00:00Z,venue:binance,1.1083,1.1094,1.1069,1.1083,1324583.9,1467781.26207
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T12:00:00Z,venue:binance,1.1084,1.1217,1.1055,1.1211,6090850.0,6786593.39672
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T13:00:00Z,venue:binance,1.121,1.1293,1.1178,1.1218,7321804.7,8228574.30718
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T14:00:00Z,venue:binance,1.1219,1.1302,1.1183,1.1258,5806995.2,6535428.94503
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T15:00:00Z,venue:binance,1.1258,1.1287,1.1207,1.1263,4782448.9,5380697.72062
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T16:00:00Z,venue:binance,1.1263,1.1272,1.1079,1.114,4761349.9,5312970.72662
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T17:00:00Z,venue:binance,1.114,1.1196,1.1112,1.1176,2862212.3,3194152.23407
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T18:00:00Z,venue:binance,1.1176,1.1214,1.1117,1.1125,2502343.5,2796242.98298
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T19:00:00Z,venue:binance,1.1125,1.1148,1.1088,1.1099,2314380.0,2572905.1518200003
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T20:00:00Z,venue:binance,1.1099,1.114,1.1082,1.1114,1394927.6,1550468.48198
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T21:00:00Z,venue:binance,1.1114,1.1161,1.1106,1.1157,2100365.6,2339482.57509
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T22:00:00Z,venue:binance,1.1157,1.1192,1.1147,1.1161,1842796.0,2058256.68431
crypto_market,spot_kline_1h,XRP-USDT,1H,2026-07-15T23:00:00Z,venue:binance,1.1162,1.117,1.1121,1.1133,1215461.7,1354564.63996
