space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,amount
stock_cn,stock_cn_kline,sz000739,1d,2026-07-02T15:00:00+08:00,,17.18,17.86,16.91,17.74,24365545.0,428979910.92
stock_cn,stock_cn_kline,sz000739,1d,2026-07-03T15:00:00+08:00,,17.75,18.33,17.66,18.24,19819531.0,356958402.39
stock_cn,stock_cn_kline,sz000739,1d,2026-07-06T15:00:00+08:00,,18.21,18.92,18.01,18.46,20211864.0,376423813.22
stock_cn,stock_cn_kline,sz000739,1d,2026-07-07T15:00:00+08:00,,18.41,18.54,17.92,18.03,15786048.0,287403166.32
stock_cn,stock_cn_kline,sz000739,1d,2026-07-08T15:00:00+08:00,,18.03,18.2,17.71,17.79,9314700.0,166730893.06
stock_cn,stock_cn_kline,sz000739,1d,2026-07-09T15:00:00+08:00,,17.66,18.15,17.52,17.84,8390870.0,149658331.28
stock_cn,stock_cn_kline,sz000739,1d,2026-07-10T15:00:00+08:00,,17.84,18.45,17.4,18.0,12494163.0,225331937.76
stock_cn,stock_cn_kline,sz000739,1d,2026-07-13T15:00:00+08:00,,18.04,18.59,18.0,18.19,15521087.0,283975260.05
stock_cn,stock_cn_kline,sz000739,1d,2026-07-14T15:00:00+08:00,,18.18,19.1,18.02,19.09,23246147.0,434476642.85
stock_cn,stock_cn_kline,sz000739,1d,2026-07-15T15:00:00+08:00,,18.89,21.0,18.71,20.47,48942955.0,997585911.44
stock_cn,stock_cn_kline,sz000739,1d,2026-07-16T15:00:00+08:00,,20.55,21.5,19.61,21.0,49543196.0,1027341896.81
stock_cn,stock_cn_kline,sz000848,1d,2026-07-02T15:00:00+08:00,,7.63,7.88,7.56,7.82,19866417.0,154251031.7
stock_cn,stock_cn_kline,sz000848,1d,2026-07-03T15:00:00+08:00,,7.85,8.06,7.8,7.99,14421982.0,115136768.84
stock_cn,stock_cn_kline,sz000848,1d,2026-07-06T15:00:00+08:00,,7.98,8.15,7.87,8.09,14215278.0,114559397.02
stock_cn,stock_cn_kline,sz000848,1d,2026-07-07T15:00:00+08:00,,8.11,8.11,7.99,8.06,10797759.0,87006464.64
